央视,#genre#
黑龙江卫视,https://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000$百视通
黑龙江卫视,https://live.goodiptv.club/api/cqyx.php?id=heilongjiangHD$重庆有线

深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000$百视通
深圳卫视,https://live.goodiptv.club/api/cqyx.php?id=shenzhenHD$重庆有线

吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000$百视通
吉林卫视,https://live.goodiptv.club/api/cqyx.php?id=jilinHD$重庆有线

山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000$百视通

江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000$百视通
江西卫视,https://live.goodiptv.club/api/cqyx.php?id=jiangxiHD$重庆有线

东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000$百视通
东南卫视,https://live.goodiptv.club/api/cqyx.php?id=dongnanHD$重庆有线

海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000$百视通
海南卫视,https://live.goodiptv.club/api/cqyx.php?id=hainanSD$重庆有线

河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000$百视通
河南卫视,https://live.goodiptv.club/api/cqyx.php?id=henanHD$重庆有线

河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000$百视通
河北卫视,https://live.goodiptv.club/api/cqyx.php?id=hebeiSD$重庆有线

云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000$百视通
云南卫视,https://live.goodiptv.club/api/cqyx.php?id=yunnanSD$重庆有线

贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000$百视通
贵州卫视,https://live.goodiptv.club/api/cqyx.php?id=guizhouHD$重庆有线

甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000$百视通

宁夏卫视,https://live.goodiptv.club/api/cqyx.php?id=ningxia$重庆有线
宁夏卫视,https://live.goodiptv.club/api/bestv.php?id=nxws/1300000$百视通

青海卫视,https://live.goodiptv.club/api/cqyx.php?id=qinghaiSD$重庆有线
青海卫视,https://live.goodiptv.club/api/bestv.php?id=qhws/1300000$百视通

湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000$百视通
湖北卫视,https://live.goodiptv.club/api/cqyx.php?id=hubeiSD$重庆有线

陕西卫视,https://live.goodiptv.club/api/bestv.php?id=sxws/1300000$百视通

山西卫视,https://live.goodiptv.club/api/bestv.php?id=shanxiws/1300000$百视通
山西卫视,https://live.goodiptv.club/api/cqyx.php?id=shanxiSD$重庆有线

厦门卫视,https://live.goodiptv.club/api/bestv.php?id=xmws/1300000$百视通

内蒙古卫视,https://live.goodiptv.club/api/bestv.php?id=nmgws/1300000$百视通

西藏卫视,https://live.goodiptv.club/api/bestv.php?id=xzws/2500000$百视通
西藏卫视,https://live.goodiptv.club/api/cqyx.php?id=xizangSD$重庆有线

兵团卫视,https://live.goodiptv.club/api/bestv.php?id=btws/1300000$百视通
兵团卫视,https://live.goodiptv.club/api/cqyx.php?id=bingtuanSD$重庆有线

新疆卫视,https://live.goodiptv.club/api/bestv.php?id=xjws/1300000$百视通
新疆卫视,https://live.goodiptv.club/api/cqyx.php?id=xinjiangSD$重庆有线

三沙卫视,https://live.goodiptv.club/api/cqyx.php?id=sanshaSD$重庆有线

咪咕体育,#genre#
NBA01,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000005969
NBA02,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000007218
NBA03,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000008001
NBA04,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000008176
NBA05,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000010129
NBA06,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000010948
NBA07,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000012558
NBA08,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000025380
NBA09,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000031494
CBA01,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000003915
CBA02,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000027691
CBA03,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000015560
CBA04,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000011297
CBA05,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000006077 
CBA06,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000000097
CBA07,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000002809
其他01,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000002019
其他02,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000004193
其他03,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000005308
其他04,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000005837 
其他05,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000006658 
其他06,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000008379
咪咕01,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000002032
咪咕02,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000004464
咪咕03,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000005180
咪咕04,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000006944 
咪咕05,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000007692
咪咕06,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000009788  
咪咕07,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000010833 
咪咕08,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000011112   
咪咕09,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000011518  
咪咕10,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000011763  
咪咕11,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000011873 
咪咕12,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000012398  
咪咕13,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000012450
咪咕14,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000012616
咪咕15,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000015470
咪咕16,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000015686
咪咕17,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000017389
咪咕18,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000017678
咪咕19,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000017997
咪咕20,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000019380
咪咕21,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000019839
咪咕22,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000020168
咪咕23,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000021904
咪咕24,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000023434
咪咕25,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000024205
咪咕26,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000024691
咪咕27,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000025943
咪咕28,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000027318
咪咕29,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000027638
咪咕30,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000031669
咪咕31,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000010000032106
咪咕32,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000026778
咪咕33,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=00000250001B50800001B401420BC069&Contentid=3000000001000028638

体育,#genre# 
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000$百视通
劲爆体育,https://live.goodiptv.club/api/bestv.php?id=jbtyhd8m/8000000$百视通
魅力足球,https://live.goodiptv.club/api/bestv.php?id=mlyyhd/4000000$百视通
新视觉,https://live.goodiptv.club/api/bestv.php?id=xsjhd8m/8000000$百视通
FTV足球,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
精品体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
Fight Sport,https://shls-fight-sports-ak.akamaized.net/out/v1/ee7e6475b12e484bbfa5c31461ad4306/index.m3u8
Edge Sport,https://edgesports-plex.amagi.tv/playlist.m3u8
Sport TV,https://dai.google.com/linear/hls/event/9FKrAqCfRvGfn3tPbVFO-g/master.m3u8

电影,#genre#
CHC动作电影,https://live.goodiptv.club/api/cqyx.php?id=chcdzdyHD$重庆有线
CHC家庭影院,https://live.goodiptv.club/api/cqyx.php?id=chcjtyyHD$重庆有线
CHC高清电影,https://live.goodiptv.club/api/cqyx.php?id=chcgqdyHD$重庆有线
华语影院,https://live.goodiptv.club/api/bestv.php?id=hyyy8m/8000000
星光影院,https://live.goodiptv.club/api/bestv.php?id=xgyy8m/8000000
全球大片,https://live.goodiptv.club/api/bestv.php?id=qqdp8m/8000000
超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225766/index.m3u8
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
在线KK,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
长城影视,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8

人文,#genre#
乐游纪实,https://live.goodiptv.club/api/bestv.php?id=qjshd8m/8000000
纪实人文,https://live.goodiptv.club/api/bestv.php?id=jspdhd/4000000
金鹰纪实,https://live.goodiptv.club/api/bestv.php?id=jyjs8m/8000000
纪实科教,https://live.goodiptv.club/api/bestv.php?id=dajs8m/8000000
第一财经,https://live.goodiptv.club/api/bestv.php?id=dycjhd8m/8000000
东方财经,https://live.goodiptv.club/api/bestv.php?id=dfcjhd8m/8000000
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist.m3u8
Clarity,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
Nat Geo Wild,https://sc.id-tv.kz/NatGeoWildHD_34_35.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
Inwild,https://inwild-samsungau.amagi.tv/playlist.m3u8

台湾,#genre#
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
民視,rtmp://219.80.97.77/sat/tv051
台視,rtmp://219.80.97.77/sat/tv071
中視,rtmp://219.80.97.77/sat/tv091
華視,rtmp://219.80.97.77/sat/tv111
TVBS新聞,rtmp://219.80.97.77/sat/tv551
TVBS歡樂,rtmp://219.80.97.77/sat/tv421
東森財經新聞,rtmp://219.80.97.77/sat/tv571
緯來育樂,rtmp://219.80.97.77/sat/tv701
緯來體育,rtmp://219.80.97.77/sat/tv721
ELEVEN1,rtmp://219.80.97.77/sat/tv731
ELEVEN2,rtmp://219.80.97.77/sat/tv741
MOMO綜合,rtmp://219.80.97.77/sat/tv761
緯來日本,rtmp://219.80.97.77/sat/tv771
民視,rtmp://119.81.124.89/sat/tv051
台視,rtmp://119.81.124.89/sat/tv071
中視,rtmp://119.81.124.89/sat/tv091
華視,rtmp://119.81.124.89/sat/tv111
TVBS新聞,rtmp://119.81.124.89/sat/tv551
TVBS歡樂,rtmp://119.81.124.89/sat/tv421
東森財經新聞,rtmp://119.81.124.89/sat/tv571
緯來育樂,rtmp://119.81.124.89/sat/tv701
緯來體育,rtmp://119.81.124.89/sat/tv721
ELEVEN1,rtmp://119.81.124.89/sat/tv731
ELEVEN2,rtmp://119.81.124.89/sat/tv741
MOMO綜合,rtmp://119.81.124.89/sat/tv761
緯來日本,rtmp://119.81.124.89/sat/tv771
民视,http://seb.sason.top/ptv/ftv.php?id=ms
民视第一,http://seb.sason.top/ptv/ftv.php?id=dy
民视台湾,http://seb.sason.top/ptv/ftv.php?id=tw
民视影剧,http://seb.sason.top/ptv/ftv.php?id=yj
民视综艺,http://seb.sason.top/ptv/ftv.php?id=zy
民视旅游,http://seb.sason.top/ptv/ftv.php?id=ly
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
TVBS新聞,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
三立新聞,http://seb.sason.top/sc/sllive_fhd.m3u8
東森新聞,http://seb.sason.top/sc/dsxw_fhd.m3u8
華視新聞資訊,http://seb.sason.top/sc/hsxw_fhd.m3u8
三立iNEWS,https://ytm2.yuanhsing.cf/SETLIVE.m3u8
三立iNEWS,https://ytm2.yuanhsing.cf/setmoney159.m3u8
寰宇新闻,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
寰宇新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
镜新闻Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
镜新闻Mnews,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
民视新闻,http://123.51.149.68:18663/0.m3u8
民视新闻,https://ytm2.yuanhsing.cf/FTVCP.m3u8
民视新闻,http://123.51.230.108:18663/.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
东森财经,https://ytm2.yuanhsing.cf/EBCFinancial.m3u8
东森财经,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
东森财经,http://123.51.230.108:18515/.m3u8
緯來綜合,http://123.51.230.108:18540/.m3u8
八大第一,http://123.51.149.68:18539/0.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
東風衛視,http://123.51.230.108:18560/.m3u8
NHK世界,http://123.51.230.108:18525/.m3u8
新唐人亚太台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV23.m3u8
运通财经,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV06.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

港澳,#genre#
凤凰中文,http://r.jdshipin.com/cCCzW$IPV4
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8$IPV6
凤凰中文,http://123.51.230.108:8515/.m3u8
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯,http://r.jdshipin.com/0Rp07$IPV4
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8$IPV6
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰资讯,http://123.51.230.108:18580/.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
翡翠台,http://r.jdshipin.com/qrfbg
明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8
